building_id,height_m,height_quality,height_valid,confidence,full_plus_code,distance_from_center_m,area_m2,intersects_boundary
06b5000000000019c989,4.609375,HIGH,1,0.8191999793052673,6P58RR78+R9P2,885.1,112.9,False
06b50000000000213e84,6.1796875,HIGH,1,0.791100025177002,6P58RR97+RG9W,885.3,122.4,False
06b5000000000022a6a5,6.3359375,HIGH,1,0.7440999746322632,6P58RR69+WV87,885.3,23.2,False
06b5000000000005c586,10.46875,HIGH,1,0.9218999743461609,6P58RR6C+QRFX,885.6,450.6,False
06b50000000000055fcc,13.6484375,HIGH,1,0.9110999703407288,6P58RRF7+MWQQ,885.7,1085.1,False
06b5000000000005fd87,10.6171875,HIGH,1,0.8615000247955322,6P58RR7G+HVH6,885.7,157.3,False
06b500000000003ca2cd,5.1484375,HIGH,1,0.8517000079154968,6P58RRC7+GH4F,886.1,90.2,False
06b50000000000215221,4.9375,MEDIUM,1,0.6872000098228455,6P58RR78+X7CM,886.1,56.4,False
06b500000000000dcef3,6.7890625,HIGH,1,0.7903000116348267,6P58RR78+MGCQ,886.3,99.2,False
06b500000000002f3df2,4.0390625,HIGH,1,0.7178999781608582,6P58RRF7+5Q2V,886.4,35.6,False
06b5000000000002df8a,11.3046875,HIGH,1,0.7081000208854675,6P58RR8H+WQ9W,886.5,92.7,False
06b500000000001a13c5,7.3515625,HIGH,1,0.7989000082015991,6P58RRF7+GVQ9,886.5,175.8,False
06b500000000003acd5a,6.0078125,HIGH,1,0.8447999954223633,6P58RR78+R8XJ,886.6,205.9,False
06b500000000003ba44c,4.75,HIGH,1,0.8367000222206116,6P58RR69+VWMH,886.8,136.3,False
06b5000000000005ad8d,4.484375,HIGH,1,0.845300018787384,6P58RRF7+6QMF,886.8,170.8,False
06b50000000000333419,5.828125,HIGH,1,0.7876999974250793,6P58RR7H+Q3GW,887.0,30.6,False
06b5000000000031dc72,45.0078125,HIGH,1,0.7584999799728394,6P58RRF7+HW9V,887.0,29.1,False
06b5000000000026ee68,2.9140625,HIGH,1,0.8526999950408936,6P58RRHC+7V38,887.2,144.2,False
06b5000000000025b796,6.328125,HIGH,1,0.7904999852180481,6P58RRC7+8HCR,887.3,111.8,False
06b5000000000005afc7,6.21875,HIGH,1,0.711899995803833,6P58RR7H+V5PP,887.3,29.6,False
06b500000000001e4d7e,5.4453125,HIGH,1,0.8848000168800354,6P58RRHC+6WXG,887.3,646.4,False
06b5000000000004274a,4.5078125,LOW,1,0.6553999781608582,6P58RR87+QQ8P,887.5,32.3,False
06b5000000000020231e,8.9375,HIGH,1,0.8914999961853027,6P58RR8H+6FVG,887.6,144.9,False
06b500000000000bd0a7,4.6484375,HIGH,1,0.7092999815940857,6P58RRC7+2G9V,887.7,22.2,False
06b500000000000e5efc,15.1796875,HIGH,1,0.8980000019073486,6P58RR6F+Q3PG,887.7,102.6,False
06b500000000003c12ee,7.2734375,HIGH,1,0.7986999750137329,6P58RR7H+P2HJ,887.8,31.1,False
06b500000000000400a5,7.296875,MEDIUM,1,0.6633999943733215,6P58RR6C+QJCR,888.0,77.1,False
06b500000000000c5014,9.6796875,HIGH,1,0.8051999807357788,6P58RR8H+287Q,888.1,171.2,False
06b50000000000376c8a,7.1796875,HIGH,1,0.7781999707221985,6P58RR6C+Q9GH,888.4,175.1,False
06b500000000002f5bfb,12.65625,LOW,1,0.7928000092506409,6P58RRF8+W443,888.4,126.3,False
06b500000000000a0849,9.203125,HIGH,1,0.8349999785423279,6P58RR6F+WQQP,888.5,127.7,False
06b500000000001683ef,6.3828125,HIGH,1,0.7215999960899353,6P58RR7G+MX4M,888.5,61.2,False
06b50000000000015771,13.3046875,HIGH,1,0.8226000070571899,6P58RR79+62QJ,888.5,353.2,False
06b500000000003e6f0d,6.078125,MEDIUM,1,0.8650000095367432,6P58RR8H+FJCW,888.7,52.6,False
06b50000000000096055,2.7265625,LOW,1,0.8580999970436096,6P58RRC7+5GWW,888.8,57.0,False
06b5000000000014f33d,47.5703125,HIGH,1,0.8463000059127808,6P58RR87+WM6H,889.0,1176.7,False
06b500000000000c543e,3.2265625,LOW,1,0.7063000202178955,6P58RRF7+8Q9X,889.0,94.3,False
06b500000000003086eb,67.6328125,HIGH,1,0.6956999897956848,6P58RR8H+PP77,889.0,39.5,False
06b500000000002ae758,7.9375,HIGH,1,0.7426000237464905,6P58RR7H+W67P,889.1,43.9,False
06b500000000002a98fe,4.0390625,HIGH,1,0.7354999780654907,6P58RRF7+5P5C,889.2,58.0,False
06b500000000002059bb,5.1640625,LOW,1,0.7971000075340271,6P58RR6C+QXJG,889.2,37.3,False
06b50000000000136439,20.6875,HIGH,1,0.8440999984741211,6P58RR78+7VQ4,889.5,1105.9,False
06b50000000000352854,6.5390625,HIGH,1,0.6504999995231628,6P58RR97+2MVP,889.5,116.4,False
06b500000000001c9156,6.296875,HIGH,1,0.8352000117301941,6P58RR7H+P242,889.5,62.5,False
06b5000000000020ceb8,2.7734375,HIGH,1,0.8486999869346619,6P58RRC7+3F9G,889.7,214.6,False
06b500000000002a07d2,7.4453125,HIGH,1,0.8093000054359436,6P58RR78+Q93M,889.8,664.4,False
06b50000000000263638,5.6875,HIGH,1,0.8144999742507935,6P58RR7H+V6GJ,889.8,231.5,False
06b5000000000034d096,5.2578125,HIGH,1,0.8826000094413757,6P58RR7H+Q348,889.9,72.2,False
06b500000000001d7787,3.421875,HIGH,1,0.6725000143051147,6P58RRC7+2GPP,890.0,8.4,False
06b50000000000149565,7.6796875,HIGH,1,0.8080000281333923,6P58RRC7+4G3X,890.3,134.2,False
06b500000000002e428a,8.2890625,HIGH,1,0.7741000056266785,6P58RR6C+QH7V,890.5,92.1,False
06b500000000001751e8,5.1171875,HIGH,1,0.6761999726295471,6P58RR7H+R5JV,890.5,30.7,False
06b5000000000027f078,6.0,HIGH,1,0.7853000164031982,6P58RR87+HVFJ,890.7,17.3,False
06b500000000003e90c3,6.8828125,HIGH,1,0.8432000279426575,6P58RR9H+FW98,890.9,54.4,False
06b500000000003babf4,8.5703125,HIGH,1,0.6536999940872192,6P58RR7H+W6X2,890.9,13.4,False
06b500000000003ec794,6.3671875,HIGH,1,0.7918999791145325,6P58RR7H+X734,890.9,112.0,False
06b5000000000009f142,,NO_HEIGHT,0,0.6707000136375427,6P58RR97+MGX8,891.0,7.1,False
06b5000000000013c2d7,5.2109375,HIGH,1,0.8747000098228455,6P58RRG8+9G7H,891.1,107.9,False
06b50000000000263b53,4.34375,HIGH,1,0.8238000273704529,6P58RRH9+4R3F,891.2,35.4,False
06b500000000002e36dc,17.96875,HIGH,1,0.8640999794006348,6P58RR7G+356F,891.3,234.3,False
06b500000000002edd78,8.1640625,HIGH,1,0.7257000207901001,6P58RR87+JR52,891.5,43.9,False
06b500000000002256a5,12.546875,HIGH,1,0.8112000226974487,6P58RR7G+462V,891.7,38.7,False
06b5000000000031f090,5.4453125,HIGH,1,0.8870999813079834,6P58RRF7+9QH9,892.0,289.3,False
06b5000000000032c409,6.546875,HIGH,1,0.7892000079154968,6P58RR7H+M226,892.1,120.3,False
06b500000000000433f1,5.3203125,HIGH,1,0.7985000014305115,6P58RR7G+CPQF,892.3,73.8,False
06b500000000002ca752,6.9453125,HIGH,1,0.8467000126838684,6P58RRG8+8C84,892.4,300.0,False
06b5000000000016d495,,NO_HEIGHT,0,0.6883999705314636,6P58RR79+54X7,892.4,40.7,False
06b50000000000057a25,,NO_HEIGHT,0,0.8712999820709229,6P58RR7G+7F52,892.6,109.3,False
06b500000000003782a2,6.3828125,HIGH,1,0.8206999897956848,6P58RR7H+W762,892.7,141.8,False
06b500000000003f962a,7.1640625,HIGH,1,0.6636000275611877,6P58RR78+PCP9,892.7,79.6,False
06b50000000000246ddc,6.828125,HIGH,1,0.8159000277519226,6P58RRC7+8GM9,892.8,197.1,False
06b50000000000257625,10.6171875,HIGH,1,0.8068000078201294,6P58RR7G+HWF3,892.8,84.1,False
06b50000000000028230,,NO_HEIGHT,0,0.7214999794960022,6P58RRHC+677J,892.9,92.4,False
06b5000000000032290a,,NO_HEIGHT,0,0.7875000238418579,6P58RRCH+5XX7,893.0,27.0,False
06b50000000000057e00,5.5859375,HIGH,1,0.6823999881744385,6P58RR97+XG26,893.8,247.6,False
06b5000000000029663e,8.734375,HIGH,1,0.8312000036239624,6P58RR7G+FR83,893.9,401.4,False
06b500000000002f6a74,12.484375,HIGH,1,0.8281999826431274,6P58RR78+V787,893.9,259.8,False
06b50000000000101b8e,6.59375,HIGH,1,0.6891000270843506,6P58RRG9+XCG7,894.0,47.7,False
06b500000000002edb2c,8.2109375,HIGH,1,0.836899995803833,6P58RR6C+QF34,894.1,94.1,False
06b50000000000386bb7,,NO_HEIGHT,0,0.6732000112533569,6P58RR7G+7HCR,894.1,134.4,False
06b500000000001be8d5,3.53125,HIGH,1,0.8572999835014343,6P58RRG8+25VH,894.2,440.4,False
06b5000000000001d403,5.46875,MEDIUM,1,0.7871000170707703,6P58RR7G+GV6J,894.3,65.2,False
06b50000000000279159,6.9375,HIGH,1,0.7662000060081482,6P58RR69+XGMC,894.3,116.2,False
06b50000000000243b2b,5.73046875,HIGH,1,0.6833999752998352,6P58RRG8+PX8J,894.4,14.3,False
06b5000000000008a410,3.8203125,HIGH,1,0.6639000177383423,6P58RR78+FPJ5,894.6,26.9,False
06b500000000001fe9e8,6.609375,HIGH,1,0.7279000282287598,6P58RR69+XGG9,895.1,113.8,False
06b500000000001711f7,4.8671875,HIGH,1,0.6787999868392944,6P58RR69+XH3X,895.2,88.9,False
06b5000000000003ad5b,4.5703125,HIGH,1,0.6747000217437744,6P58RR97+WG25,895.3,34.3,False
06b5000000000026bed5,6.9375,HIGH,1,0.8300999999046326,6P58RR78+CPJ5,895.5,379.8,False
06b5000000000001de7e,7.6640625,HIGH,1,0.7681000232696533,6P58RR6C+Q6CV,895.6,120.3,False
06b500000000000f3ea5,14.921875,HIGH,1,0.7148000001907349,6P58RR7G+9MQ7,895.7,58.7,False
06b50000000000044a9e,5.2421875,HIGH,1,0.8133999705314636,6P58RR78+MF82,895.7,124.9,False
06b50000000000362262,6.40625,HIGH,1,0.83160001039505,6P58RRG9+R323,895.9,151.5,False
06b500000000003bab4e,6.7265625,HIGH,1,0.8220000267028809,6P58RR8H+3C64,896.0,405.2,False
06b500000000003827fd,3.6796875,HIGH,1,0.8708000183105469,6P58RRC7+9GWV,896.0,70.1,False
06b500000000002546f5,5.6015625,HIGH,1,0.8083999752998352,6P58RRG8+JQ2F,896.2,151.3,False
06b500000000000b22a7,7.90625,HIGH,1,0.7595000267028809,6P58RR79+2C4Q,896.6,219.5,False
06b500000000003a6406,3.359375,HIGH,1,0.847100019454956,6P58RRH9+4RPC,896.6,56.6,False
06b5000000000034c063,4.625,HIGH,1,0.8091999888420105,6P58RRC7+FG43,896.8,105.8,False
06b5000000000000f216,9.7890625,HIGH,1,0.7178000211715698,6P58RR6C+PRVG,896.8,66.6,False
06b500000000002981d8,4.4453125,HIGH,1,0.6937000155448914,6P58RR78+FMGV,897.2,111.3,False
06b500000000001094da,5.140625,HIGH,1,0.8659999966621399,6P58RRC7+FGVV,897.6,186.3,False
06b500000000001f4fc9,6.734375,HIGH,1,0.7627000212669373,6P58RR78+MCQ8,897.7,178.3,False
06b50000000000322343,6.265625,HIGH,1,0.7786999940872192,6P58RR7H+M3RG,897.7,45.4,False
06b50000000000277827,4.5078125,HIGH,1,0.6600000262260437,6P58RRC7+GG5V,898.0,34.6,False
06b500000000001bac60,3.2734375,HIGH,1,0.7782999873161316,6P58RRF7+FR3H,898.1,123.3,False
06b500000000001494c0,7.953125,HIGH,1,0.6833999752998352,6P58RR87+HRP6,898.1,18.5,False
06b500000000000a3347,7.5703125,HIGH,1,0.8622000217437744,6P58RR6C+P8XM,898.2,147.8,False
06b50000000000063217,5.3515625,HIGH,1,0.7702000141143799,6P58RRG8+PW86,898.3,44.0,False
06b500000000001bd281,7.4296875,HIGH,1,0.8518000245094299,6P58RR6C+PVMP,898.3,203.2,False
06b50000000000339c1d,10.15625,HIGH,1,0.7419999837875366,6P58RR7G+CP56,898.6,70.0,False
06b50000000000110d01,38.1171875,HIGH,1,0.7405999898910522,6P58RR79+2967,898.8,325.7,False
06b5000000000003a80c,5.96875,HIGH,1,0.7531999945640564,6P58RR7H+Q4HM,898.8,40.7,False
06b5000000000017ce61,,NO_HEIGHT,0,0.6549999713897705,6P58RRHC+65F5,899.0,58.5,False
06b500000000000dbba0,10.7578125,HIGH,1,0.8378999829292297,6P58RRC7+4F5X,899.1,82.2,False
06b5000000000006f72d,43.76802884615385,HIGH,1,0.7497000098228455,6P58RR7G+268P,899.1,992.2,False
06b500000000000a3712,3.953125,HIGH,1,0.8468000292778015,6P58RRF7+6PFR,899.4,141.3,False
06b50000000000033e7f,6.140625,MEDIUM,1,0.6534000039100647,6P58RR9H+4WR7,899.4,32.1,False
06b500000000004100d2,6.9800478497164455,HIGH,1,0.8661999702453613,6P58RR9H+5X7R,899.5,1254.2,False
06b50000000000155b2b,16.5859375,MEDIUM,1,0.8823000192642212,6P58RRF8+X4P9,899.6,164.6,False
06b5000000000014c50b,5.203125,LOW,1,0.7727000117301941,6P58RRG9+R4WP,899.7,58.9,False
06b500000000003bf305,,NO_HEIGHT,0,0.7246999740600586,6P58RRHC+634G,900.1,29.5,False
06b5000000000005f7fb,4.0546875,MEDIUM,1,0.7311000227928162,6P58RR8H+9H47,900.2,72.9,False
06b500000000003ffcbb,5.0,HIGH,1,0.8702999949455261,6P58RR97+RFRC,900.2,538.4,False
06b5000000000014cbe5,7.71875,HIGH,1,0.9379000067710876,6P58RRHC+8GP6,900.3,842.2,False
06b5000000000032e4d0,5.0078125,MEDIUM,1,0.7706000208854675,6P58RR78+R7HV,900.6,114.8,False
06b5000000000038362f,3.9453125,HIGH,1,0.857200026512146,6P58RR9J+P3C9,900.7,421.5,False
06b5000000000034cd8d,7.2109375,HIGH,1,0.7879999876022339,6P58RRG9+X9VX,900.7,201.3,False
06b500000000000a6f13,5.0546875,HIGH,1,0.7174999713897705,6P58RR8H+7GQF,900.8,97.4,False
06b5000000000039fc22,9.21875,HIGH,1,0.7394000291824341,6P58RR6C+Q5PJ,900.9,33.1,False
06b50000000000161814,4.3828125,HIGH,1,0.8711000084877014,6P58RRC7+PGG3,900.9,413.6,False
06b5000000000002f05c,5.765625,HIGH,1,0.8312000036239624,6P58RR6F+VRVR,901.2,128.9,False
06b500000000003529f8,4.09375,HIGH,1,0.7231000065803528,6P58RRC7+RH48,901.3,64.1,False
06b50000000000133281,21.2109375,HIGH,1,0.7315000295639038,6P58RR7G+GVQ3,901.3,12.0,False
06b500000000001ed1a5,6.65625,HIGH,1,0.8881000280380249,6P58RRHC+7QR7,901.4,235.4,False
06b5000000000002dd22,5.4765625,LOW,1,0.7099999785423279,6P58RR6C+PHQ4,901.7,67.0,False
06b50000000000356600,7.3359375,HIGH,1,0.7925999760627747,6P58RR69+QWXV,901.8,256.1,False
06b5000000000019e4c3,6.8984375,HIGH,1,0.6733999848365784,6P58RR7H+Q5V5,901.8,25.3,False
06b500000000003d069f,37.765625,HIGH,1,0.6696000099182129,6P58RR7G+37VX,902.0,46.1,False
06b5000000000031de01,3.671875,LOW,1,0.7250999808311462,6P58RRH9+5XW3,902.2,34.2,False
06b5000000000001dc83,3.75,HIGH,1,0.7480000257492065,6P58RR6C+Q6H5,902.3,58.2,False
06b5000000000020dd26,3.828125,LOW,1,0.7846999764442444,6P58RRC7+VJJC,902.3,45.0,False
06b500000000000d0205,5.765625,HIGH,1,0.7878000140190125,6P58RRC7+8FCM,902.3,596.9,False
06b50000000000384226,3.546875,HIGH,1,0.767300009727478,6P58RRG8+JM9V,902.3,490.7,False
06b500000000002992a4,3.9453125,MEDIUM,1,0.6514999866485596,6P58RR6C+Q782,902.4,21.4,False
06b500000000000847e6,3.3671875,LOW,1,0.7523999810218811,6P58RRHF+727H,902.6,17.8,False
06b500000000002948b2,22.28125,HIGH,1,0.6902999877929688,6P58RR7G+9PM4,902.7,35.1,False
06b5000000000036464d,6.0,HIGH,1,0.8184999823570251,6P58RR7H+W8JQ,902.8,84.9,False
06b50000000000232e20,,NO_HEIGHT,0,0.678600013256073,6P58RRF8+V3P7,902.8,7.4,False
06b5000000000025789d,,NO_HEIGHT,0,0.6697999835014343,6P58RRHC+625M,903.0,48.2,False
06b5000000000025c0c0,,NO_HEIGHT,0,0.6891000270843506,6P58RRHC+65V7,903.1,157.9,False
06b5000000000016f07d,5.6640625,HIGH,1,0.8661999702453613,6P58RRF7+GQ55,903.3,260.5,False
06b5000000000040c8fd,3.4140625,LOW,1,0.7110999822616577,6P58RRHF+4QJ2,903.3,52.3,False
06b50000000000110d0a,7.0078125,HIGH,1,0.8198000192642212,6P58RR8H+FM3P,903.3,123.1,False
06b500000000001f4f50,3.296875,HIGH,1,0.7541999816894531,6P58RRC7+JGQC,903.5,39.2,False
06b500000000001a04aa,6.0,HIGH,1,0.8382999897003174,6P58RRG9+Q2VX,903.6,61.8,False
06b500000000002762c4,7.15625,HIGH,1,0.7639999985694885,6P58RR8H+298M,903.6,153.1,False
06b50000000000200612,5.546875,HIGH,1,0.7221999764442444,6P58RR7H+Q5FG,903.7,57.7,False
06b5000000000000fc3b,5.78125,HIGH,1,0.8418999910354614,6P58RR6C+Q47X,903.7,178.5,False
06b500000000001ec772,37.40625,HIGH,1,0.6692000031471252,6P58RR7G+GWC7,903.8,19.3,False
06b5000000000009284d,4.65625,HIGH,1,0.7753999829292297,6P58RRG8+PWPW,903.8,51.4,False
06b500000000003afc85,5.828125,HIGH,1,0.7354000210762024,6P58RR7H+J3RM,903.9,78.4,False
06b5000000000025f4ca,6.890625,HIGH,1,0.7366999983787537,6P58RR8H+6GFF,904.0,78.9,False
06b500000000002fac7c,7.0,HIGH,1,0.8569999933242798,6P58RRC7+6FVQ,904.2,234.0,False
06b50000000000039a27,15.6484375,HIGH,1,0.8834999799728394,6P58RR8H+MQ5F,904.3,656.5,False
06b50000000000237427,43.40625,HIGH,1,0.727400004863739,6P58RR7G+37XH,904.4,82.3,False
06b500000000003713c9,3.578125,HIGH,1,0.8252000212669373,6P58RRC7+HFH2,904.4,180.0,False
06b50000000000126b07,6.1953125,HIGH,1,0.8813999891281128,6P58RR8H+9JF7,904.4,182.6,False
06b500000000001271e5,8.2890625,HIGH,1,0.8148000240325928,6P58RR69+XFM8,904.6,45.6,False
06b50000000000371c62,5.390625,HIGH,1,0.7730000019073486,6P58RRC7+CF5Q,904.7,72.4,False
06b500000000001fab4f,10.5703125,HIGH,1,0.8583999872207642,6P58RR79+282P,904.8,418.7,False
06b500000000000436d6,5.6484375,HIGH,1,0.6962000131607056,6P58RR7H+M3QR,904.8,36.5,False
06b500000000002421b3,6.6875,HIGH,1,0.7864000201225281,6P58RRG9+V4F4,905.0,189.8,False
06b50000000000070dc2,,NO_HEIGHT,0,0.7997999787330627,6P58RR7G+6GX8,905.1,56.0,False
06b500000000000a0141,7.578125,HIGH,1,0.7358999848365784,6P58RR69+XFG9,905.3,28.0,False
06b500000000000c713b,,NO_HEIGHT,0,0.7414000034332275,6P58RRCH+QX6M,905.5,30.8,False
06b500000000003b6026,3.4921875,LOW,1,0.6976000070571899,6P58RRC7+XJ29,905.5,32.8,False
06b5000000000017241d,6.3671875,HIGH,1,0.8982999920845032,6P58RRF7+9QRJ,905.5,341.6,False
06b500000000002ddb31,13.421875,HIGH,1,0.6518999934196472,6P58RR8H+JPQ7,905.6,41.9,False
06b500000000000e2a63,,NO_HEIGHT,0,0.7365999817848206,6P58RR79+53MQ,905.6,15.2,False
06b5000000000026cc43,7.109375,HIGH,1,0.7896000146865845,6P58RR87+GR6J,905.6,182.4,False
06b5000000000034833c,6.1015625,HIGH,1,0.8313999772071838,6P58RR7H+R68C,905.7,124.2,False
06b500000000003bfac1,17.875,HIGH,1,0.7840999960899353,6P58RR88+52RC,905.8,97.5,False
06b500000000000904fd,5.328125,HIGH,1,0.6607999801635742,6P58RRG8+463C,905.8,62.7,False
06b500000000001ae5e0,4.3046875,HIGH,1,0.772599995136261,6P58RR8H+7HFC,905.9,137.8,False
06b50000000000076bf0,6.4453125,HIGH,1,0.7418000102043152,6P58RR7H+W79H,906.1,28.1,False
06b500000000001979a9,6.921875,HIGH,1,0.8391000032424927,6P58RRG8+GHG4,906.1,246.7,False
06b500000000002bfcfa,5.5,HIGH,1,0.8374000191688538,6P58RRC7+QHJJ,906.2,176.7,False
06b50000000000102d3d,4.5546875,HIGH,1,0.7980999946594238,6P58RRC7+2F7H,906.4,38.4,False
06b500000000002fefa2,3.78125,HIGH,1,0.6884999871253967,6P58RRF7+QXX2,906.7,35.4,False
06b5000000000029ba77,3.453125,LOW,1,0.7555999755859375,6P58RRG8+QXF8,906.7,28.7,False
06b500000000001d7743,81.6953125,HIGH,1,0.8090000152587891,6P58RR7G+FXCP,906.8,627.0,False
06b500000000000e75ef,6.0390625,HIGH,1,0.7267000079154968,6P58RR97+XFM4,906.8,31.6,False
06b500000000003cf6c2,5.7578125,HIGH,1,0.7279000282287598,6P58RRC7+FG62,906.9,14.6,False
06b500000000003fbc3c,7.484375,HIGH,1,0.7160999774932861,6P58RR79+36GJ,907.0,111.7,False
06b500000000002f99bb,4.375,HIGH,1,0.725600004196167,6P58RR6C+P6XR,907.0,73.5,False
06b5000000000026b91b,8.25,HIGH,1,0.8733000159263611,6P58RR8H+GPFF,907.4,207.3,False
06b50000000000055a0d,3.28125,HIGH,1,0.8705000281333923,6P58RRHC+78GF,907.8,52.8,False
06b5000000000017f99b,7.5,HIGH,1,0.892300009727478,6P58RRF7+MVWC,907.8,597.9,False
06b5000000000037ff89,8.8203125,HIGH,1,0.786899983882904,6P58RRC7+4F2X,908.1,141.5,False
06b5000000000004a596,3.8515625,HIGH,1,0.8772000074386597,6P58RR7G+8QGQ,908.2,754.5,False
06b500000000001d70f6,7.2890625,HIGH,1,0.8363000154495239,6P58RRH9+6W46,908.2,66.7,False
06b500000000002c0491,5.4921875,HIGH,1,0.8319000005722046,6P58RR8H+5GCM,908.4,69.6,False
06b5000000000014f7a6,7.546875,HIGH,1,0.7976999878883362,6P58RR7H+V7Q2,908.5,62.9,False
06b500000000002171e1,6.6484375,HIGH,1,0.7530999779701233,6P58RR6F+VR8G,908.5,324.4,False
06b5000000000003e0d8,6.5,HIGH,1,0.8133000135421753,6P58RR78+MCFC,908.6,66.1,False
06b500000000003e58d5,5.828125,HIGH,1,0.691100001335144,6P58RR7H+P4QX,908.7,15.2,False
06b500000000000e8c9f,3.984375,HIGH,1,0.9108999967575073,6P58RRHC+8W2J,908.8,456.0,False
06b50000000000142b21,8.5390625,HIGH,1,0.8579000234603882,6P58RR6C+Q388,908.8,122.6,False
06b5000000000023d095,5.984375,HIGH,1,0.6876000165939331,6P58RR7H+P5VV,908.8,16.2,False
06b500000000003883b7,7.796875,HIGH,1,0.9251999855041504,6P58RRG8+453C,909.1,379.2,False
06b50000000000378c2b,6.546875,HIGH,1,0.833899974822998,6P58RR8H+4F7X,909.1,95.8,False
06b5000000000006f9c6,7.1484375,HIGH,1,0.8511999845504761,6P58RR6C+Q544,909.1,68.1,False
06b50000000000382a3e,11.6171875,HIGH,1,0.7926999926567078,6P58RR78+P8F4,909.2,477.9,False
06b50000000000337e71,7.5546875,HIGH,1,0.8177000284194946,6P58RRC7+5F32,909.6,29.9,False
06b5000000000015cd74,5.765625,HIGH,1,0.8521000146865845,6P58RRG8+RXG9,909.6,229.5,False
06b500000000000db991,4.1953125,MEDIUM,1,0.7731000185012817,6P58RR9J+C2C6,909.9,25.9,False
06b50000000000138f16,6.4765625,HIGH,1,0.8093000054359436,6P58RR7H+M34Q,910.2,48.0,False
06b500000000001f0436,,NO_HEIGHT,0,0.8252000212669373,6P58RRGG+FWQG,910.4,31.2,False
06b5000000000028abd1,6.0625,HIGH,1,0.8105000257492065,6P58RR8H+2C9M,910.4,429.7,False
06b500000000002a6e3e,5.03125,HIGH,1,0.8223999738693237,6P58RR87+PPR7,910.5,29.0,False
06b50000000000382949,5.3203125,HIGH,1,0.7311000227928162,6P58RR97+XFJP,910.6,29.1,False
06b5000000000032f855,4.1328125,HIGH,1,0.7833999991416931,6P58RRHC+8867,910.7,419.7,False
06b5000000000038e55c,9.2578125,HIGH,1,0.8125,6P58RR69+RJP4,910.7,732.8,False
06b5000000000010972a,2.7578125,HIGH,1,0.8501999974250793,6P58RRHC+77P7,910.7,90.1,False
06b500000000003d3bfd,3.65625,HIGH,1,0.8651999831199646,6P58RR9J+H297,910.8,210.8,False
06b50000000000196913,5.0234375,HIGH,1,0.6941999793052673,6P58RR8H+6GH2,910.9,37.8,False
06b50000000000378364,6.0234375,HIGH,1,0.786899983882904,6P58RR8H+CM7V,910.9,91.3,False
06b5000000000018507b,6.4765625,HIGH,1,0.6510999798774719,6P58RR7H+M3HG,911.1,6.5,False
06b50000000000244726,9.421875,HIGH,1,0.9035000205039978,6P58RR6C+JMHH,911.2,469.2,False
06b5000000000002a617,6.5546875,HIGH,1,0.6690999865531921,6P58RRHC+8Q87,911.3,40.7,False
06b50000000000244130,4.1953125,MEDIUM,1,0.7287999987602234,6P58RR7G+7JG2,911.4,38.7,False
06b500000000001ff791,5.5390625,HIGH,1,0.7351999878883362,6P58RR7H+P49P,911.5,24.5,False
06b500000000002af18e,6.1640625,HIGH,1,0.8294000029563904,6P58RR7H+V748,911.5,84.3,False
06b5000000000032b3fe,2.6953125,LOW,1,0.7350999712944031,6P58RRC7+VH6Q,911.6,29.1,False
06b500000000000a2fdd,10.7265625,HIGH,1,0.8716999888420105,6P58RR6C+MMC8,911.6,181.3,False
06b50000000000206f1c,8.1640625,HIGH,1,0.8118000030517578,6P58RR6C+Q293,911.6,154.8,False
06b5000000000035899b,5.171875,HIGH,1,0.8855000138282776,6P58RRC7+WHR7,911.7,300.8,False
06b500000000000f5fd6,6.1640625,HIGH,1,0.7795000076293945,6P58RR7H+P5M2,912.0,31.9,False
06b50000000000102e6f,4.34375,HIGH,1,0.86080002784729,6P58RRC7+FFVM,912.0,216.2,False
06b500000000000f7d23,3.9375,HIGH,1,0.8504999876022339,6P58RRF7+FQ7F,912.0,122.6,False
06b500000000000ac03d,7.421875,LOW,1,0.7214999794960022,6P58RR78+R7CM,912.6,52.1,False
06b50000000000275685,7.7734375,HIGH,1,0.8212000131607056,6P58RR7H+W897,912.7,104.9,False
06b500000000000fa397,3.0078125,MEDIUM,1,0.7013000249862671,6P58RRC7+VHMM,912.7,29.3,False
06b5000000000001ed24,9.34375,HIGH,1,0.8622000217437744,6P58RR6C+MQM8,912.8,222.8,False
06b500000000001735d4,6.6484375,HIGH,1,0.8091999888420105,6P58RRG9+V3F2,912.9,116.8,False
06b50000000000395e49,11.15625,LOW_RELAXED,1,0.7425000071525574,6P58RR88+42RP,913.0,47.0,False
06b50000000000316a93,4.1171875,LOW,1,0.6726999878883362,6P58RRF7+3JMQ,913.1,37.6,False
06b500000000001a7319,4.125,LOW,1,0.7135999798774719,6P58RR6C+P8CM,913.1,15.6,False
06b50000000000147d18,5.8984375,HIGH,1,0.7430999875068665,6P58RR69+WH34,913.2,53.8,False
06b500000000003fbe4d,43.40625,HIGH,1,0.7735000252723694,6P58RR7G+27X4,913.2,123.7,False
06b5000000000024695d,6.21875,HIGH,1,0.8266000151634216,6P58RR69+WG9J,913.2,60.8,False
06b50000000000248e7b,8.609375,HIGH,1,0.8098999857902527,6P58RR7H+H22H,913.4,121.9,False
06b50000000000123452,5.8515625,MEDIUM,1,0.8133000135421753,6P58RR69+RV64,913.4,46.7,False
06b5000000000040eabf,10.34375,HIGH,1,0.9233999848365784,6P58RR8H+9M37,913.5,296.7,False
